Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,lon,lat
07/09/2017 04:00:00 AM,127XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2017,-87.641372001,41.661826842
03/22/2016 07:30:00 AM,024XX S SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2016,-87.706347926,41.84761601
05/22/2010 04:00:00 AM,033XX W 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2010,-87.705645533,41.764336915
02/05/2013 08:00:00 AM,090XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2013,-87.607087068,41.729962817
09/09/2001 04:00:00 PM,085XX S JEFFERY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.575625258,41.740207236
01/29/2005 10:35:00 PM,037XX N MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,6,2005,-87.670147118,41.949627273
10/26/2013 11:00:00 AM,007XX S INDEPENDENCE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,26,2013,-87.720314435,41.872082369
07/03/2014 10:50:00 PM,031XX W FILLMORE ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,24,29,2014,-87.704898219,41.868233931
09/12/2011 06:00:00 PM,032XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2011,-87.706866213,41.884389103
05/18/2017 05:20:00 PM,047XX N CENTRAL AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),45,15,2017,-87.767445112,41.966728607
08/27/2011 01:30:00 AM,025XX N LUNA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,30,19,2011,-87.764846755,41.926444352
09/26/2022 03:15:00 AM,002XX N CENTRAL AVE,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,29,25,2022,-87.765021942,41.884743767
11/17/2006 10:00:00 AM,065XX S HOYNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,67,2006,-87.676224619,41.774924571
11/24/2003 05:00:00 PM,021XX N WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2003,-87.67523706,41.919736332
06/18/2024 02:30:00 PM,024XX N GENEVA TER,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2024,-87.643967441,41.92595513
08/24/2015 02:00:00 PM,054XX W WALTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),37,25,2015,-87.762035464,41.897615925
02/10/2002 09:32:00 AM,011XX N LOCKWOOD AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,NA,NA,2002,-87.75821429,41.901018921
08/18/2020 12:00:00 PM,078XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,6,69,2020,-87.614977963,41.752019022
09/15/2004 02:00:00 AM,018XX S FEDERAL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2004,-87.62945654,41.857327016
10/20/2020 07:00:00 PM,047XX S LAMON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,22,56,2020,-87.745589794,41.807134163
03/26/2021 12:00:00 AM,079XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2021,-87.647657786,41.749858595
09/19/2012 11:00:00 AM,061XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2012,-87.684923748,41.781524629
12/23/2010 08:00:00 AM,031XX W BELLE PLAINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,16,2010,-87.707189963,41.955740816
10/01/2023 01:00:00 PM,071XX N GLENWOOD AVE,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,VEHICLE NON-COMMERCIAL,49,1,2023,-87.665890534,42.011931567
07/26/2005 09:00:00 PM,031XX N TRIPP AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,21,2005,-87.732974006,41.938373178
07/08/2008 02:30:00 PM,012XX N GREENVIEW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2008,-87.665062087,41.903950381
11/26/2003 08:00:00 AM,041XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,23,2003,-87.729191411,41.907272203
07/11/2011 10:00:00 PM,030XX S KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2011,-87.729227762,41.837516238
12/01/2022 03:00:00 PM,012XX S KARLOV AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,24,29,2022,-87.727595594,41.865438745
07/01/2012 10:00:00 PM,044XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,20,2012,-87.737625375,41.938954482
10/27/2002 03:00:00 PM,063XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2002,-87.684848686,41.778785401
01/24/2012 07:44:00 AM,107XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,34,75,2012,-87.646246944,41.699310816
01/24/2002 04:00:00 PM,040XX W WASHINGTON BL,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2002,-87.726363069,41.882018495
09/25/2008 06:30:00 PM,040XX N SHERIDAN RD,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,46,3,2008,-87.654584907,41.955993453
05/13/2019 08:00:00 PM,042XX N LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,16,2019,-87.720394869,41.958130932
11/06/2024 07:00:00 PM,022XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2024,-87.682528509,41.883051778
08/05/2023 01:30:00 AM,019XX E 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,43,2023,-87.577815588000007,41.753402543
02/02/2010 06:00:00 AM,016XX W 42ND ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,12,61,2010,-87.665537624,41.817703979
10/05/2008 07:00:00 PM,033XX N NEW ENGLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,17,2008,-87.798207116,41.940402648
08/12/2014 11:30:00 PM,065XX N NEWGARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,1,2014,-87.666809313,42.000408582
04/21/2022 11:10:00 AM,004XX W 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2022,-87.635198662,41.765349243
11/13/2017 06:00:00 PM,030XX N KOLMAR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),31,20,2017,-87.740834344,41.936144538
01/17/2025 05:00:00 PM,040XX N DRAKE AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,33,16,2025,-87.716609741,41.954518488
09/02/2023 06:00:00 AM,048XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,47,3,2023,-87.667589797,41.969642445
08/04/2023 10:49:00 AM,078XX S EXCHANGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),7,43,2023,-87.553387599,41.752942928
02/20/2010 03:00:00 PM,025XX W 51ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,63,2010,-87.686985578,41.801108514
10/06/2019 10:30:00 AM,025XX W COYLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2019,-87.693596867,42.007679421
02/26/2013 11:30:00 AM,085XX S VINCENNES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2013,-87.640923472,41.738821768
08/18/2003 09:00:00 AM,017XX N NORTH PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2003,-87.636725436,41.913038263
08/01/2024 09:00:00 AM,015XX N ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2024,-87.692091078,41.909120959
06/22/2007 07:45:01 PM,006XX N TROY ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,27,23,2007,-87.705230092,41.892459219
09/13/2020 08:00:00 PM,020XX N OAKLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2020,-87.684989014,41.918628257
08/10/2022 12:00:00 AM,007XX E 38TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,36,2022,-87.608215639,41.824977261
06/30/2007 07:47:25 PM,018XX E 103RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,10,51,2007,-87.580095747,41.707878434
01/12/2005 04:00:00 AM,069XX S WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2005,-87.690663871,41.767725629
08/05/2008 10:30:00 PM,027XX N MELVINA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,19,2008,-87.780784691,41.929790532
05/15/2004 11:00:00 PM,023XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,30,2004,-87.70273596,41.849530941
11/15/2012 10:00:00 PM,030XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,35,22,2012,-87.702868881,41.91743529
01/14/2021 05:30:00 PM,079XX S GREEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2021,-87.645229388,41.749739794
04/01/2009 09:30:00 PM,0000X N CENTRAL AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,29,25,2009,-87.764882745,41.880975223
12/03/2003 04:08:09 PM,025XX S KEDZIE AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",ALLEY,12,30,2003,-87.705071868,41.845619446
12/05/2003 09:30:00 PM,083XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2003,-87.647501829,41.742475478
10/21/2015 08:35:00 PM,0000X E 57TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2015,-87.623236671,41.791061286
06/12/2017 04:00:00 AM,045XX W LYNDALE ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",FACTORY/MANUFACTURING BUILDING,31,20,2017,-87.740083483,41.921588028
06/14/2011 08:30:00 AM,004XX E 69TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,6,69,2011,-87.614835979,41.769348378
11/15/2005 07:00:00 AM,075XX S PHILLIPS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2005,-87.565147001,41.758252785
11/04/2006 12:00:00 AM,018XX N CLYBOURN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,7,2006,-87.65476205,41.914672059
05/07/2005 08:00:00 PM,005XX E BOWEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,38,2005,-87.61293776,41.819394944
10/18/2004 09:15:00 AM,069XX S LOOMIS BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2004,-87.659047843,41.768035653
05/21/2023 08:00:00 AM,011XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2023,-87.703260843,41.867478523
04/02/2022 09:00:00 PM,018XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2022,-87.727280531,41.856037999
12/08/2016 06:44:00 AM,031XX W 54TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,63,2016,-87.702152374,41.795363985
08/20/2005 01:00:00 AM,037XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,16,2005,-87.712773639,41.948625199
12/09/2007 03:30:00 PM,016XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,23,2007,-87.711705917,41.910946711
03/25/2011 02:30:00 AM,050XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2011,-87.750972878,41.878523519
10/23/2002 07:00:00 PM,055XX N KENMORE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),48,77,2002,-87.65658978,41.98262954
12/22/2015 08:30:00 PM,016XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2015,-87.66874509,41.892402053
04/19/2016 10:30:00 PM,032XX W GRACE ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,33,16,2016,-87.709449257,41.950261944
10/20/2006 08:00:00 PM,045XX S DREXEL BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2006,-87.604430616,41.812244589
05/24/2015 08:00:00 AM,070XX S TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2015,-87.689395402,41.765907288
01/16/2024 10:00:00 AM,045XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,3,38,2024,-87.619667669,41.811975277
08/04/2004 10:25:00 PM,004XX S CLINTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2,28,2004,-87.641004654,41.87605811
02/07/2006 06:00:00 PM,034XX N RUTHERFORD AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,36,17,2006,-87.794655828,41.942669235
04/01/2013 12:30:00 AM,089XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,73,2013,-87.660503907,41.731462584
07/09/2006 10:00:00 PM,030XX N HARLEM AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,18,2006,-87.806645805,41.935090428
07/09/2022 12:00:00 PM,031XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,28,27,2022,-87.70490742,41.879663784
08/19/2003 03:00:00 PM,084XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,6,44,2003,-87.607369831,41.74194077
04/23/2001 03:00:00 AM,015XX N MAPLEWOOD AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.691050365,41.909957622
04/17/2014 05:30:00 PM,031XX S BENSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2014,-87.660835006,41.837295328
04/26/2004 06:20:00 PM,026XX N WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2004,-87.695135758,41.92948912
08/01/2022 05:00:00 PM,114XX S EMERALD AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,34,49,2022,-87.640980941,41.686369873
04/04/2013 09:00:00 AM,022XX S ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,30,2013,-87.690521897,41.851279932
11/04/2002 09:00:00 AM,029XX E 91ST ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,10,46,2002,-87.552232014,41.730061314
05/28/2007 05:00:00 PM,032XX E 107TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,10,52,2007,-87.54460525,41.700946925
05/24/2001 07:30:00 AM,057XX S NARRAGANSETT AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.781815647,41.788578526
06/05/2024 11:00:00 AM,061XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2024,-87.622173658,41.783392663
05/02/2005 06:30:00 PM,009XX W 115TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,34,53,2005,-87.646180403,41.684233053
01/05/2020 06:15:00 AM,027XX W FOSTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,4,2020,-87.69758965,41.975827788
07/25/2012 04:00:00 PM,073XX S MARYLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,6,69,2012,-87.60422506,41.761773136
02/03/2023 09:30:00 PM,042XX W WABANSIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,23,2023,-87.731575029,41.911637076
07/14/2009 08:00:00 PM,041XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,16,2009,-87.71053176,41.956126717
09/27/2023 11:00:00 PM,060XX S ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2023,-87.658270344,41.784502339
10/01/2005 02:30:00 AM,035XX S RHODES AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),4,35,2005,-87.614476891,41.830697249
12/23/2016 09:11:00 AM,033XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,35,2016,-87.611410066,41.83324939
12/03/2010 09:30:00 PM,041XX W BELDEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,20,2010,-87.730887758,41.922602166
08/06/2001 04:19:03 PM,075XX S COTTAGE GROVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.605529292,41.758260471
09/21/2023 07:00:00 AM,025XX E 76TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2023,-87.563436862,41.757209482
03/15/2020 02:15:00 AM,002XX E NORTH WATER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),42,8,2020,-87.62173629,41.889488652
01/03/2004 09:00:00 AM,048XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2004,-87.747664348,41.938816778
11/12/2006 11:00:00 PM,102XX S AVENUE J,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,10,52,2006,-87.534079128,41.709085198
05/27/2003 03:20:00 PM,022XX S ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2003,-87.712531965,41.850684757
07/07/2010 05:00:00 PM,035XX N MEADE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,38,17,2010,-87.778913379,41.945154656
03/23/2011 07:00:00 AM,010XX W 64TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,68,2011,-87.650245012,41.777852136
04/24/2004 12:00:00 AM,082XX S VINCENNES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,44,2004,-87.635803625,41.74468832
07/09/2002 07:00:00 PM,047XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,61,2002,-87.645527495,41.808634077
09/28/2007 09:30:00 PM,014XX E 49TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,4,39,2007,-87.591267145,41.80605704
02/01/2001 11:00:00 PM,0000X E OAK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.627419823,41.900648862
06/21/2016 09:45:00 PM,060XX S VERNON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2016,-87.614452924,41.785268355
04/14/2001 09:10:00 PM,018XX N FAIRFIELD AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.695755231,41.91488504
11/01/2005 12:00:00 PM,081XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2005,-87.607542869,41.747073714
12/14/2008 11:30:00 PM,0000X W 109TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2008,-87.624489701,41.696212053000004
12/17/2021 02:00:00 PM,067XX N BOSWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2021,-87.669347967,42.004287111
10/15/2007 02:30:00 PM,001XX W 94TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,21,49,2007,-87.627874985,41.72350048
10/24/2023 08:30:00 PM,061XX S KENNETH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13,65,2023,-87.73383761,41.781570746
06/08/2024 10:00:00 PM,002XX W ILLINOIS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2024,-87.63448826,41.890779917
11/05/2022 03:15:00 PM,080XX S WOOD ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,17,71,2022,-87.668232616,41.747943263
09/05/2006 11:05:00 PM,033XX W PETERSON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),39,13,2006,-87.713303027,41.990331753
07/10/2007 05:00:00 AM,012XX N HICKORY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),32,8,2007,-87.652746456,41.903812186
02/07/2005 06:00:00 PM,016XX N NEWLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,25,2005,-87.798468452,41.90956145
11/14/2004 10:00:00 PM,095XX S AVENUE L,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,52,2004,-87.536494638,41.722263702
09/17/2014 06:45:00 AM,050XX S DREXEL BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2014,-87.604238092,41.803343682
10/01/2012 09:00:00 PM,033XX W 63RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2012,-87.706659956,41.777989853
01/04/2003 06:30:00 PM,060XX N FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2003,-87.698203339,41.991047764
08/26/2018 02:00:00 PM,006XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,28,25,2018,-87.745701134,41.892012084
04/07/2012 02:30:00 PM,111XX S BISHOP ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),34,75,2012,-87.658571033,41.691395089
06/18/2017 10:00:00 PM,034XX W NORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,23,2017,-87.713779515,41.910027622
04/09/2023 12:15:00 PM,057XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2023,-87.60613906,41.790594827
08/14/2020 09:00:00 PM,079XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2020,-87.684055175,41.749493736
03/13/2008 12:01:00 AM,094XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,73,2008,-87.635970237,41.722852837
05/12/2006 04:00:00 PM,047XX W WALTON ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,37,25,2006,-87.744579205,41.897799434
06/14/2019 06:00:00 PM,007XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2019,-87.648455915,41.925457844
02/03/2011 06:00:00 PM,053XX W POTOMAC AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,37,25,2011,-87.758918312,41.904027387
04/29/2015 10:05:00 PM,039XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,21,2015,-87.725116182,41.939119413
08/18/2008 10:00:00 PM,028XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,27,2008,-87.697077361,41.880155799
06/25/2006 10:00:00 PM,061XX N NORTHCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,10,2006,-87.804526339,41.992755812
07/26/2012 09:45:00 AM,072XX S UNION AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,17,68,2012,-87.641483658,41.762749991
08/17/2006 07:00:00 PM,038XX N KILBOURN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,16,2006,-87.740883857,41.950647994
11/19/2010 05:30:00 PM,013XX N BOSWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,1,24,2010,-87.666244513,41.906108735
01/17/2010 09:00:00 AM,024XX W EASTWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,4,2010,-87.689427789,41.965733025
06/10/2012 09:45:00 PM,032XX N PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,31,16,2012,-87.727217913,41.940351706
08/05/2008 09:00:00 AM,016XX W ESTES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2008,-87.671208744,42.011471159
01/02/2001 03:48:42 AM,036XX E 106 ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),NA,NA,2001,-87.536015754,41.702624804
04/30/2007 01:00:00 PM,056XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),16,63,2007,-87.683970798,41.791302643
02/09/2004 04:00:00 PM,039XX W 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13,65,2004,-87.721148156,41.782321628
05/03/2003 03:00:00 AM,030XX W BERTEAU AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,33,16,2003,-87.704947699,41.957575419
10/05/2020 01:20:00 AM,086XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),8,45,2020,-87.575732761,41.737919194
04/27/2020 12:00:00 AM,074XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),7,43,2020,-87.558150634,41.761573042
08/20/2011 07:00:00 PM,020XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,28,2011,-87.678222877,41.877470199
10/08/2023 05:40:00 PM,026XX W 70TH ST,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,17,66,2023,-87.688488391,41.766434595
03/17/2021 03:00:00 PM,034XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,35,2021,-87.613371678,41.832402748
07/12/2023 08:00:00 PM,011XX W OAKDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2023,-87.657332926,41.93530183
10/26/2005 05:30:00 PM,074XX N OLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,9,2005,-87.813905839,42.015929448
07/07/2005 07:00:00 PM,049XX S LA CROSSE AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,23,56,2005,-87.744263798,41.803334768
10/29/2015 07:00:00 AM,106XX S LAFAYETTE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2015,-87.624523155,41.700501645
04/23/2001 11:05:00 AM,018XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),NA,NA,2001,-87.673314303,41.866684635
